"","cy","county_name","County_FIPS","service_area","lat","long","avg_monthly_households","avg_monthly_recipients","avg_monthly_allotments"
"943",2017,"Fremont",71,"Western",40.7455892,-95.6046765,429,958.5,96945
"944",2017,"Greene",0,"Western",42.0362394,-94.3968356,532.5,1215,118625.5
"945",2017,"Greene",73,"Western",42.0362394,-94.3968356,532.5,1215,118625.5
"946",2017,"Grundy",0,"Northern",42.4018651,-92.7914177,303.5,714.5,65234
"947",2017,"Grundy",75,"Northern",42.4018651,-92.7914177,303.5,714.5,65234
"948",2017,"Guthrie",0,"Western",41.6837548,-94.501055,447,978,100917
"949",2017,"Guthrie",77,"Western",41.6837548,-94.501055,447,978,100917
"950",2017,"Hamilton",0,"Northern",42.3837722,-93.7068085,605.5,1269.5,134132.5
"951",2017,"Hamilton",79,"Northern",42.3837722,-93.7068085,605.5,1269.5,134132.5
"952",2017,"Hancock",0,"Northern",43.0818861,-93.7342723,332,788,77602.5
"953",2017,"Hancock",81,"Northern",43.0818861,-93.7342723,332,788,77602.5
"954",2017,"Hardin",83,"Northern",42.3838803,-93.2404025,805.5,1829.5,176005.5
"955",2017,"Harrison",85,"Western",41.6828528,-95.8169209,752.5,1572.5,156911.5
"956",2017,"Henry",87,"Eastern",40.9879383,-91.5445241,1083.5,2440.5,257090.5
"957",2017,"Howard",89,"Northern",43.3567673,-92.3171989,326,657,63230.5
"958",2017,"Humboldt",0,"Northern",42.7764686,-94.2071868,396,863,86010
"959",2017,"Humboldt",91,"Northern",42.7764686,-94.2071868,396,863,86010
"960",2017,"Ida",0,"Western",42.3868747,-95.5134962,265,563.5,54995
"961",2017,"Ida",93,"Western",42.3868747,-95.5134962,265,563.5,54995
"962",2017,"Iowa",0,"Cedar Rapids",41.6863229,-92.065524,455.5,1008.5,105737.5
"963",2017,"Iowa",95,"Cedar Rapids",41.6863229,-92.065524,455.5,1008.5,105737.5
"964",2017,"Jackson",0,"Eastern",42.1717426,-90.5742294,966.5,2114,215425.5
"965",2017,"Jackson",97,"Eastern",42.1717426,-90.5742294,966.5,2114,215425.5
"966",2017,"Jasper",99,"Cedar Rapids",41.6860394,-93.053765,2017,4145.5,444465.5
"967",2017,"Jefferson",0,"Cedar Rapids",41.0317596,-91.9488774,1145.5,2077,221677.5
"968",2017,"Jefferson",101,"Cedar Rapids",41.0317596,-91.9488774,1145.5,2077,221677.5
"969",2017,"Johnson",103,"Cedar Rapids",41.6715511,-91.5880849,5106.5,10829,1201136.5
"970",2017,"Jones",105,"Cedar Rapids",42.1212397,-91.1314352,745.5,1718,176121.5
"971",2017,"Keokuk",0,"Cedar Rapids",41.336465,-92.1786426,500,1133,111049.5
"972",2017,"Keokuk",107,"Cedar Rapids",41.336465,-92.1786426,500,1133,111049.5
"973",2017,"Kossuth",109,"Western",43.20413,-94.2067199,532.5,1130.5,109751.5
"974",2017,"Lee",111,"Eastern",40.6419764,-91.479264,2762,5825,631806
"975",2017,"Linn",0,"Cedar Rapids",42.0789478,-91.5989646,13217.5,27220.5,3022663
"976",2017,"Linn",113,"Cedar Rapids",42.0789478,-91.5989646,13217.5,27220.5,3022663
"977",2017,"Louisa",115,"Eastern",41.2185073,-91.2596184,465.5,994.5,102137
"978",2017,"Lucas",0,"Des Moines",41.0293738,-93.3277207,544,1231,120896.5
"979",2017,"Lucas",117,"Des Moines",41.0293738,-93.3277207,544,1231,120896.5
"980",2017,"Lyon",119,"Western",43.380497,-96.2102924,235.5,584.5,53291
"981",2017,"Madison",121,"Des Moines",41.3307142,-94.0155619,494,1130.5,117194
"982",2017,"Mahaska",123,"Cedar Rapids",41.3352035,-92.6409094,1400,2864.5,311444.5
"983",2017,"Marion",0,"Des Moines",41.3344515,-93.0994367,1309.5,2892,305749.5
"984",2017,"Marion",125,"Des Moines",41.3344515,-93.0994367,1309.5,2892,305749.5
"985",2017,"Marshall",127,"Northern",42.0358499,-92.9987706,2462,5575,570419
"986",2017,"Mills",129,"Western",41.0334523,-95.6213267,638,1434,154649.5
"987",2017,"Mitchell",0,"Northern",43.3564124,-92.7890315,304.5,630,62139.5
"988",2017,"Mitchell",131,"Northern",43.3564124,-92.7890315,304.5,630,62139.5
"989",2017,"Monona",0,"Western",42.0516663,-95.9599235,543,1152,114832
"990",2017,"Monona",133,"Western",42.0516663,-95.9599235,543,1152,114832
"991",2017,"Monroe",0,"Cedar Rapids",41.0297826,-92.8689877,389.5,841,86194
"992",2017,"Monroe",135,"Cedar Rapids",41.0297826,-92.8689877,389.5,841,86194
"993",2017,"Montgomery",137,"Western",41.03014,-95.1563758,799,1694,180794.5
"994",2017,"Muscatine",0,"Eastern",41.4839221,-91.1127562,2919.5,6407.5,695354.5
"995",2017,"Muscatine",139,"Eastern",41.4839221,-91.1127562,2919.5,6407.5,695354.5
"996",2017,"O'Brien",NA,"Western",43.0837527,-95.6248784,490,1130.5,107178.5
"997",2017,"Osceola",0,"Western",43.3785704,-95.6236852,196,430.5,41515
"998",2017,"Osceola",143,"Western",43.3785704,-95.6236852,196,430.5,41515
"999",2017,"Page",145,"Western",40.7391444,-95.1501747,960,2074,205856
"1000",2017,"Palo Alto",NA,"Western",43.0820643,-94.6781371,367.5,790.5,74458.5
"1001",2017,"Plymouth",0,"Western",42.7378346,-96.2140431,675.5,1570.5,154084.5
"1002",2017,"Plymouth",149,"Western",42.7378346,-96.2140431,675.5,1570.5,154084.5
"1003",2017,"Pocahontas",0,"Northern",42.7341351,-94.6787466,350.5,834,81270.5
"1004",2017,"Pocahontas",151,"Northern",42.7341351,-94.6787466,350.5,834,81270.5
"1005",2017,"Polk",0,"Des Moines",41.6855048,-93.5735335,32188,68072.5,7815622.5
"1006",2017,"Polk",153,"Des Moines",41.6855048,-93.5735335,32188,68072.5,7815622.5
"1007",2017,"Pottawattamie",155,"Western",41.3366123,-95.5423935,7580,15250,1672095.5
"1008",2017,"Poweshiek",157,"Cedar Rapids",41.6864422,-92.5314684,669,1381,138670
"1009",2017,"Ringgold",159,"Des Moines",40.7352023,-94.2439719,241,518.5,54976
"1010",2017,"Sac",0,"Western",42.3862604,-95.1053946,358,817,75663.5
"1011",2017,"Sac",161,"Western",42.3862604,-95.1053946,358,817,75663.5
"1012",2017,"Scott",163,"Eastern",41.6370978,-90.6232428,13576.5,28212,3329618.5
"1013",2017,"Shelby",0,"Western",41.6850926,-95.3102113,484,1056,97873
"1014",2017,"Shelby",165,"Western",41.6850926,-95.3102113,484,1056,97873
"1015",2017,"Sioux",0,"Western",43.0826174,-96.1778827,633,1487,143455.5
"1016",2017,"Sioux",167,"Western",43.0826174,-96.1778827,633,1487,143455.5
"1017",2017,"Story",0,"Des Moines",42.0362415,-93.4650448,2788,5359,611111.5
"1018",2017,"Story",169,"Des Moines",42.0362415,-93.4650448,2788,5359,611111.5
"1019",2017,"Tama",0,"Cedar Rapids",42.0798117,-92.5325425,761.5,1782.5,173947
"1020",2017,"Tama",171,"Cedar Rapids",42.0798117,-92.5325425,761.5,1782.5,173947
"1021",2017,"Taylor",173,"Western",40.7374324,-94.6964148,310,654,66710
"1022",2017,"Union",0,"Des Moines",41.0277304,-94.2423792,897,1872,203648
"1023",2017,"Union",175,"Des Moines",41.0277304,-94.2423792,897,1872,203648
"1024",2017,"Van Buren",NA,"Cedar Rapids",40.7532294,-91.9499871,373.5,791,79380.5
"1025",2017,"Wapello",0,"Cedar Rapids",41.0305845,-92.4094499,3126,6224,683155
"1026",2017,"Wapello",179,"Cedar Rapids",41.0305845,-92.4094499,3126,6224,683155
"1027",2017,"Warren",181,"Des Moines",41.3343735,-93.5613594,1433,3192,337842
"1028",2017,"Washington",0,"Cedar Rapids",41.335591,-91.7178676,858.5,1938,193891.5
"1029",2017,"Washington",183,"Cedar Rapids",41.335591,-91.7178676,858.5,1938,193891.5
"1030",2017,"Wayne",185,"Des Moines",40.7394702,-93.3273639,358,797,80910
"1031",2017,"Webster",0,"Northern",42.4279662,-94.1817881,2978,6009,658038.5
"1032",2017,"Webster",187,"Northern",42.4279662,-94.1817881,2978,6009,658038.5
"1033",2017,"Winnebago",189,"Northern",43.3775678,-93.7341955,411.5,910,95175.5
"1034",2017,"Winneshiek",191,"Northern",43.2906746,-91.8437074,476.5,959.5,90626.5
"1035",2017,"Woodbury",193,"Western",42.3897169,-96.0447673,7613.5,17065.5,1862061
"1036",2017,"Worth",195,"Northern",43.3773984,-93.2608476,264.5,590.5,60018
"1037",2017,"Wright",197,"Northern",42.7331189,-93.7351465,693,1605.5,173902
"1038",2018,"Adair",0,"Des Moines",41.3307464,-94.4709413,325,668,64470
"1039",2018,"Adair",1,"Des Moines",41.3307464,-94.4709413,325,668,64470
"1040",2018,"Adams",3,"Des Moines",41.0289839,-94.6991849,164.5,355.5,33744.5
"1041",2018,"Allamakee",5,"Northern",43.2842838,-91.3780923,550,1321,128171.5
"1042",2018,"Appanoose",7,"Cedar Rapids",40.7431635,-92.8686104,958,1824,187997.5
"1043",2018,"Audubon",0,"Western",41.6845893,-94.9058222,241.5,514.5,51786
"1044",2018,"Audubon",9,"Western",41.6845893,-94.9058222,241.5,514.5,51786
"1045",2018,"Benton",0,"Cedar Rapids",42.0801864,-92.0656912,914.5,1865,195275
"1046",2018,"Benton",11,"Cedar Rapids",42.0801864,-92.0656912,914.5,1865,195275
"1047",2018,"Black Hawk",NA,"Northern",42.4700957,-92.3088197,8867.5,17581.5,1888514
"1048",2018,"Boone",0,"Des Moines",42.0365493,-93.931671,1008.5,2066,224381
"1049",2018,"Boone",15,"Des Moines",42.0365493,-93.931671,1008.5,2066,224381
"1050",2018,"Bremer",17,"Northern",42.7745873,-92.3180548,558,1190,117482.5
"1051",2018,"Buchanan",19,"Northern",42.4707777,-91.8378392,737.5,1512,148687
"1052",2018,"Buena Vista",NA,"Western",42.7354936,-95.151149,884.5,2202,206360
"1053",2018,"Butler",23,"Northern",42.7315661,-92.7901934,495,1111.5,100751
"1054",2018,"Calhoun",25,"Northern",42.3851848,-94.6404136,379.5,852.5,78599
"1055",2018,"Carroll",0,"Western",42.0362382,-94.8605593,790,1698,170121
"1056",2018,"Carroll",27,"Western",42.0362382,-94.8605593,790,1698,170121
"1057",2018,"Cass",29,"Western",41.3314876,-94.9278266,788.5,1646,158845
"1058",2018,"Cedar",0,"Eastern",41.7723207,-91.1324125,468.5,1069.5,105962
"1059",2018,"Cedar",31,"Eastern",41.7723207,-91.1324125,468.5,1069.5,105962
"1060",2018,"Cerro Gordo",NA,"Northern",43.0815577,-93.2608184,2602,4925.5,506637.5
"1061",2018,"Cherokee",0,"Western",42.7356226,-95.6238055,431,873.5,84832.5
"1062",2018,"Cherokee",35,"Western",42.7356226,-95.6238055,431,873.5,84832.5
"1063",2018,"Chickasaw",37,"Northern",43.0600414,-92.3176637,354.5,808,76077.5
"1064",2018,"Clarke",39,"Des Moines",41.0290323,-93.7851579,588.5,1286,131215.5
"1065",2018,"Clay",41,"Western",43.0825804,-95.1509194,791.5,1639.5,152854
"1066",2018,"Clayton",0,"Northern",42.8447493,-91.3414328,549,1096,99067
"1067",2018,"Clayton",43,"Northern",42.8447493,-91.3414328,549,1096,99067
"1068",2018,"Clinton",0,"Eastern",41.8980358,-90.5319724,3575,7099,787031.5
"1069",2018,"Clinton",45,"Eastern",41.8980358,-90.5319724,3575,7099,787031.5
"1070",2018,"Crawford",47,"Western",42.0372125,-95.3819678,793.5,1889,194948
"1071",2018,"Dallas",0,"Des Moines",41.6848862,-94.0397374,1585.5,3556.5,375977.5
"1072",2018,"Dallas",49,"Des Moines",41.6848862,-94.0397374,1585.5,3556.5,375977.5
"1073",2018,"Davis",0,"Cedar Rapids",40.7476891,-92.4097173,278,604,62006.5
"1074",2018,"Davis",51,"Cedar Rapids",40.7476891,-92.4097173,278,604,62006.5
"1075",2018,"Decatur",0,"Des Moines",40.7376827,-93.7862815,520.5,1083.5,112666.5
"1076",2018,"Decatur",53,"Des Moines",40.7376827,-93.7862815,520.5,1083.5,112666.5
"1077",2018,"Delaware",0,"Northern",42.471211,-91.3673502,544,1158,116542.5
"1078",2018,"Delaware",55,"Northern",42.471211,-91.3673502,544,1158,116542.5
"1079",2018,"Des Moines",NA,"Eastern",40.9231829,-91.1814707,3329,6933,781860
"1080",2018,"DHS",NA,"",NA,NA,8,18,2096
"1081",2018,"Dickinson",59,"Western",43.3779848,-95.1508301,595.5,1143.5,113628.5
"1082",2018,"Dubuque",0,"Eastern",42.468832,-90.8824564,4589,9610,1046015.5
"1083",2018,"Dubuque",61,"Eastern",42.468832,-90.8824564,4589,9610,1046015.5
"1084",2018,"Emmet",63,"Western",43.3780225,-94.6784803,444,971.5,97976
"1085",2018,"Fayette",0,"Northern",42.8625919,-91.8443207,1147.5,2397,227331
"1086",2018,"Fayette",65,"Northern",42.8625919,-91.8443207,1147.5,2397,227331
"1087",2018,"Floyd",0,"Northern",43.0599208,-92.7890033,820,1802,179837.5
"1088",2018,"Floyd",67,"Northern",43.0599208,-92.7890033,820,1802,179837.5
"1089",2018,"Franklin",0,"Northern",42.7325458,-93.262473,409,916.5,94337.5
"1090",2018,"Franklin",69,"Northern",42.7325458,-93.262473,409,916.5,94337.5
"1091",2018,"Fremont",0,"Western",40.7455892,-95.6046765,393.5,870.5,85425.5
"1092",2018,"Fremont",71,"Western",40.7455892,-95.6046765,393.5,870.5,85425.5
"1093",2018,"Greene",0,"Western",42.0362394,-94.3968356,494,1116,107505
"1094",2018,"Greene",73,"Western",42.0362394,-94.3968356,494,1116,107505
"1095",2018,"Grundy",0,"Northern",42.4018651,-92.7914177,278,610,60424
"1096",2018,"Grundy",75,"Northern",42.4018651,-92.7914177,278,610,60424
"1097",2018,"Guthrie",0,"Western",41.6837548,-94.501055,413.5,938,92876.5
"1098",2018,"Guthrie",77,"Western",41.6837548,-94.501055,413.5,938,92876.5
"1099",2018,"Hamilton",0,"Northern",42.3837722,-93.7068085,565.5,1165.5,119425
"1100",2018,"Hamilton",79,"Northern",42.3837722,-93.7068085,565.5,1165.5,119425
"1101",2018,"Hancock",0,"Northern",43.0818861,-93.7342723,320,727,73325.5
"1102",2018,"Hancock",81,"Northern",43.0818861,-93.7342723,320,727,73325.5
"1103",2018,"Hardin",83,"Northern",42.3838803,-93.2404025,761.5,1729,161827.5
"1104",2018,"Harrison",85,"Western",41.6828528,-95.8169209,682,1424,143791
"1105",2018,"Henry",87,"Eastern",40.9879383,-91.5445241,1056.5,2346.5,241178
"1106",2018,"Howard",89,"Northern",43.3567673,-92.3171989,297,609.5,58800.5
"1107",2018,"Humboldt",0,"Northern",42.7764686,-94.2071868,356,776,75748.5
"1108",2018,"Humboldt",91,"Northern",42.7764686,-94.2071868,356,776,75748.5
"1109",2018,"Ida",0,"Western",42.3868747,-95.5134962,256,537,52939
"1110",2018,"Ida",93,"Western",42.3868747,-95.5134962,256,537,52939
"1111",2018,"Iowa",0,"Cedar Rapids",41.6863229,-92.065524,428,920,92043
"1112",2018,"Iowa",95,"Cedar Rapids",41.6863229,-92.065524,428,920,92043
"1113",2018,"Jackson",0,"Eastern",42.1717426,-90.5742294,924.5,1951.5,192256
"1114",2018,"Jackson",97,"Eastern",42.1717426,-90.5742294,924.5,1951.5,192256
"1115",2018,"Jasper",99,"Cedar Rapids",41.6860394,-93.053765,1979.5,4037.5,419110.5
"1116",2018,"Jefferson",0,"Cedar Rapids",41.0317596,-91.9488774,1090,1984,204688.5
"1117",2018,"Jefferson",101,"Cedar Rapids",41.0317596,-91.9488774,1090,1984,204688.5
"1118",2018,"Johnson",103,"Cedar Rapids",41.6715511,-91.5880849,4987.5,10525.5,1151131
"1119",2018,"Jones",105,"Cedar Rapids",42.1212397,-91.1314352,728.5,1586.5,166093
"1120",2018,"Keokuk",0,"Cedar Rapids",41.336465,-92.1786426,500,1123.5,110839.5
"1121",2018,"Keokuk",107,"Cedar Rapids",41.336465,-92.1786426,500,1123.5,110839.5
"1122",2018,"Kossuth",109,"Western",43.20413,-94.2067199,513,1061.5,105626.5
"1123",2018,"Lee",111,"Eastern",40.6419764,-91.479264,2754.5,5769.5,620452.5
"1124",2018,"Linn",0,"Cedar Rapids",42.0789478,-91.5989646,12937,26384.5,2906382
"1125",2018,"Linn",113,"Cedar Rapids",42.0789478,-91.5989646,12937,26384.5,2906382
"1126",2018,"Louisa",115,"Eastern",41.2185073,-91.2596184,430.5,962.5,98202.5
"1127",2018,"Lucas",0,"Des Moines",41.0293738,-93.3277207,514.5,1134,114073
"1128",2018,"Lucas",117,"Des Moines",41.0293738,-93.3277207,514.5,1134,114073
"1129",2018,"Lyon",119,"Western",43.380497,-96.2102924,229.5,548,46526.5
"1130",2018,"Madison",121,"Des Moines",41.3307142,-94.0155619,470.5,1028.5,109449
"1131",2018,"Mahaska",123,"Cedar Rapids",41.3352035,-92.6409094,1298.5,2561,274046
"1132",2018,"Marion",0,"Des Moines",41.3344515,-93.0994367,1217.5,2631,283715.5
"1133",2018,"Marion",125,"Des Moines",41.3344515,-93.0994367,1217.5,2631,283715.5
"1134",2018,"Marshall",127,"Northern",42.0358499,-92.9987706,2351.5,5341.5,541308
"1135",2018,"Mills",129,"Western",41.0334523,-95.6213267,584,1322.5,141121.5
"1136",2018,"Mitchell",0,"Northern",43.3564124,-92.7890315,302,639.5,63543
"1137",2018,"Mitchell",131,"Northern",43.3564124,-92.7890315,302,639.5,63543
"1138",2018,"Monona",0,"Western",42.0516663,-95.9599235,508,1081,103192
"1139",2018,"Monona",133,"Western",42.0516663,-95.9599235,508,1081,103192
"1140",2018,"Monroe",0,"Cedar Rapids",41.0297826,-92.8689877,365,794,75533
"1141",2018,"Monroe",135,"Cedar Rapids",41.0297826,-92.8689877,365,794,75533
"1142",2018,"Montgomery",137,"Western",41.03014,-95.1563758,769.5,1631,166895.5
"1143",2018,"Muscatine",0,"Eastern",41.4839221,-91.1127562,2703,5801,630370
"1144",2018,"Muscatine",139,"Eastern",41.4839221,-91.1127562,2703,5801,630370
"1145",2018,"O'Brien",NA,"Western",43.0837527,-95.6248784,468,1001,98368
"1146",2018,"Osceola",0,"Western",43.3785704,-95.6236852,201.5,437,41672.5
"1147",2018,"Osceola",143,"Western",43.3785704,-95.6236852,201.5,437,41672.5
"1148",2018,"Page",145,"Western",40.7391444,-95.1501747,902,1924,192399
"1149",2018,"Palo Alto",NA,"Western",43.0820643,-94.6781371,361,776,73297.5
"1150",2018,"Plymouth",0,"Western",42.7378346,-96.2140431,634.5,1412,144734.5
"1151",2018,"Plymouth",149,"Western",42.7378346,-96.2140431,634.5,1412,144734.5
"1152",2018,"Pocahontas",0,"Northern",42.7341351,-94.6787466,310,738,69398
"1153",2018,"Pocahontas",151,"Northern",42.7341351,-94.6787466,310,738,69398
"1154",2018,"Polk",0,"Des Moines",41.6855048,-93.5735335,30519,64123.5,7225805
"1155",2018,"Polk",153,"Des Moines",41.6855048,-93.5735335,30519,64123.5,7225805
"1156",2018,"Pottawattamie",155,"Western",41.3366123,-95.5423935,7281,14572,1572778.5
"1157",2018,"Poweshiek",157,"Cedar Rapids",41.6864422,-92.5314684,629,1284.5,130384.5
"1158",2018,"Ringgold",159,"Des Moines",40.7352023,-94.2439719,207.5,430.5,40296.5
"1159",2018,"Sac",0,"Western",42.3862604,-95.1053946,342.5,760,70283
"1160",2018,"Sac",161,"Western",42.3862604,-95.1053946,342.5,760,70283
"1161",2018,"Scott",163,"Eastern",41.6370978,-90.6232428,12641,25812,2990224
"1162",2018,"Shelby",0,"Western",41.6850926,-95.3102113,459,989.5,94460.5
"1163",2018,"Shelby",165,"Western",41.6850926,-95.3102113,459,989.5,94460.5
"1164",2018,"Sioux",0,"Western",43.0826174,-96.1778827,564,1306,129189.5
"1165",2018,"Sioux",167,"Western",43.0826174,-96.1778827,564,1306,129189.5
"1166",2018,"Story",0,"Des Moines",42.0362415,-93.4650448,2501.5,4838.5,544799.5
"1167",2018,"Story",169,"Des Moines",42.0362415,-93.4650448,2501.5,4838.5,544799.5
"1168",2018,"Tama",0,"Cedar Rapids",42.0798117,-92.5325425,720,1679,169599
"1169",2018,"Tama",171,"Cedar Rapids",42.0798117,-92.5325425,720,1679,169599
"1170",2018,"Taylor",173,"Western",40.7374324,-94.6964148,307,663.5,65693.5
"1171",2018,"Union",0,"Des Moines",41.0277304,-94.2423792,833,1730,182304.5
"1172",2018,"Union",175,"Des Moines",41.0277304,-94.2423792,833,1730,182304.5
"1173",2018,"Van Buren",NA,"Cedar Rapids",40.7532294,-91.9499871,357.5,756,72950
"1174",2018,"Wapello",0,"Cedar Rapids",41.0305845,-92.4094499,2962,5800.5,640257.5
"1175",2018,"Wapello",179,"Cedar Rapids",41.0305845,-92.4094499,2962,5800.5,640257.5
"1176",2018,"Warren",181,"Des Moines",41.3343735,-93.5613594,1355.5,2996,316790.5
"1177",2018,"Washington",0,"Cedar Rapids",41.335591,-91.7178676,796.5,1772,174016.5
"1178",2018,"Washington",183,"Cedar Rapids",41.335591,-91.7178676,796.5,1772,174016.5
"1179",2018,"Wayne",185,"Des Moines",40.7394702,-93.3273639,309.5,646,66007
"1180",2018,"Webster",0,"Northern",42.4279662,-94.1817881,2841.5,5626.5,613299.5
"1181",2018,"Webster",187,"Northern",42.4279662,-94.1817881,2841.5,5626.5,613299.5
"1182",2018,"Winnebago",189,"Northern",43.3775678,-93.7341955,380,821.5,89339.5
"1183",2018,"Winneshiek",191,"Northern",43.2906746,-91.8437074,453,944,85970.5
"1184",2018,"Woodbury",193,"Western",42.3897169,-96.0447673,7189,15870.5,1717641
"1185",2018,"Worth",195,"Northern",43.3773984,-93.2608476,233.5,549.5,51614.5
"1186",2018,"Wright",197,"Northern",42.7331189,-93.7351465,655.5,1501,163637.5
"1187",2019,"Adair",0,"Des Moines",41.3307464,-94.4709413,291,601.5,57241
"1188",2019,"Adair",1,"Des Moines",41.3307464,-94.4709413,291,601.5,57241
"1189",2019,"Adams",3,"Des Moines",41.0289839,-94.6991849,169,372,36497
"1190",2019,"Adams",3,"Des Moines",41.0289839,-94.6991849,161,327,32545
"1191",2019,"Allamakee",5,"Northern",43.2842838,-91.3780923,468.5,1088.5,114390
"1192",2019,"Appanoose",7,"Cedar Rapids",40.7431635,-92.8686104,900,1725,187279.5
"1193",2019,"Audubon",0,"Western",41.6845893,-94.9058222,231,480,46816
"1194",2019,"Audubon",9,"Western",41.6845893,-94.9058222,231,480,46816
"1195",2019,"Benton",0,"Cedar Rapids",42.0801864,-92.0656912,852,1696.5,186923.5
"1196",2019,"Benton",11,"Cedar Rapids",42.0801864,-92.0656912,852,1696.5,186923.5
"1197",2019,"Black Hawk",NA,"Northern",42.4700957,-92.3088197,8527,16791,1859226
"1198",2019,"Boone",0,"Des Moines",42.0365493,-93.931671,933,1849,196829
"1199",2019,"Boone",15,"Des Moines",42.0365493,-93.931671,933,1849,196829
"1200",2019,"Bremer",17,"Northern",42.7745873,-92.3180548,534,1148,111886
"1201",2019,"Bremer",17,"Northern",42.7745873,-92.3180548,543,1138,113258
"1202",2019,"Buchanan",19,"Northern",42.4707777,-91.8378392,687,1344.5,141352.5
"1203",2019,"Buena Vista",NA,"Western",42.7354936,-95.151149,740,1759,171252
"1204",2019,"Buena Vista",NA,"Western",42.7354936,-95.151149,776,1915,180438
"1205",2019,"Butler",23,"Northern",42.7315661,-92.7901934,445,970,94753.5
"1206",2019,"Calhoun",25,"Northern",42.3851848,-94.6404136,336,754,67268
"1207",2019,"Calhoun",25,"Northern",42.3851848,-94.6404136,358,780,73080
"1208",2019,"Carroll",0,"Western",42.0362382,-94.8605593,752.5,1583.5,165721.5
"1209",2019,"Carroll",27,"Western",42.0362382,-94.8605593,752.5,1583.5,165721.5
"1210",2019,"Cass",29,"Western",41.3314876,-94.9278266,773.5,1584,163029.5
"1211",2019,"Cedar",0,"Eastern",41.7723207,-91.1324125,441,993.5,103932
"1212",2019,"Cedar",31,"Eastern",41.7723207,-91.1324125,441,993.5,103932
"1213",2019,"Cerro Gordo",NA,"Northern",43.0815577,-93.2608184,2474,4593,484991
"1214",2019,"Cerro Gordo",NA,"Northern",43.0815577,-93.2608184,2278,4268,464616
"1215",2019,"Cherokee",0,"Western",42.7356226,-95.6238055,401.5,814,80760.5
"1216",2019,"Cherokee",35,"Western",42.7356226,-95.6238055,401.5,814,80760.5
"1217",2019,"Chickasaw",37,"Northern",43.0600414,-92.3176637,309,694,66294
"1218",2019,"Chickasaw",37,"Northern",43.0600414,-92.3176637,313,709,67656
"1219",2019,"Clarke",39,"Des Moines",41.0290323,-93.7851579,482,1046,109976
"1220",2019,"Clarke",39,"Des Moines",41.0290323,-93.7851579,494,1103,117057
"1221",2019,"Clay",41,"Western",43.0825804,-95.1509194,734.5,1451,142059.5
"1222",2019,"Clayton",0,"Northern",42.8447493,-91.3414328,518,1032,94785
"1223",2019,"Clayton",0,"Northern",42.8447493,-91.3414328,522,1022,92984
"1224",2019,"Clayton",43,"Northern",42.8447493,-91.3414328,518,1032,94785
"1225",2019,"Clayton",43,"Northern",42.8447493,-91.3414328,522,1022,92984
"1226",2019,"Clinton",0,"Eastern",41.8980358,-90.5319724,3365.5,6671,758757
"1227",2019,"Clinton",45,"Eastern",41.8980358,-90.5319724,3365.5,6671,758757
"1228",2019,"Crawford",47,"Western",42.0372125,-95.3819678,714.5,1630,173622.5
"1229",2019,"Dallas",0,"Des Moines",41.6848862,-94.0397374,1420.5,3228.5,345407.5
"1230",2019,"Dallas",49,"Des Moines",41.6848862,-94.0397374,1420.5,3228.5,345407.5
"1231",2019,"Davis",0,"Cedar Rapids",40.7476891,-92.4097173,269.5,556.5,58543
"1232",2019,"Davis",51,"Cedar Rapids",40.7476891,-92.4097173,269.5,556.5,58543
"1233",2019,"Decatur",0,"Des Moines",40.7376827,-93.7862815,457,906,96756
"1234",2019,"Decatur",53,"Des Moines",40.7376827,-93.7862815,457,906,96756
"1235",2019,"Delaware",0,"Northern",42.471211,-91.3673502,522.5,1061,108479.5
"1236",2019,"Delaware",55,"Northern",42.471211,-91.3673502,522.5,1061,108479.5
"1237",2019,"Des Moines",NA,"Eastern",40.9231829,-91.1814707,3224,6638,774030.5
"1238",2019,"DHS",NA,"",NA,NA,10,22.5,2615.5
"1239",2019,"Dickinson",59,"Western",43.3779848,-95.1508301,548,1031,101763.5
"1240",2019,"Dubuque",0,"Eastern",42.468832,-90.8824564,4353,9228.5,1027038
"1241",2019,"Dubuque",61,"Eastern",42.468832,-90.8824564,4353,9228.5,1027038
"1242",2019,"Emmet",63,"Western",43.3780225,-94.6784803,434,939,94280
"1243",2019,"Emmet",63,"Western",43.3780225,-94.6784803,411,913,95230
"1244",2019,"Fayette",0,"Northern",42.8625919,-91.8443207,1115,2309.5,232705
"1245",2019,"Fayette",65,"Northern",42.8625919,-91.8443207,1115,2309.5,232705
"1246",2019,"Floyd",0,"Northern",43.0599208,-92.7890033,779,1685,172088
"1247",2019,"Floyd",0,"Northern",43.0599208,-92.7890033,774,1699,173484
"1248",2019,"Floyd",67,"Northern",43.0599208,-92.7890033,779,1685,172088
"1249",2019,"Floyd",67,"Northern",43.0599208,-92.7890033,774,1699,173484
"1250",2019,"Franklin",0,"Northern",42.7325458,-93.262473,383.5,843,91346
"1251",2019,"Franklin",69,"Northern",42.7325458,-93.262473,383.5,843,91346
"1252",2019,"Fremont",0,"Western",40.7455892,-95.6046765,375.5,794.5,83952.5
"1253",2019,"Fremont",71,"Western",40.7455892,-95.6046765,375.5,794.5,83952.5
"1254",2019,"Greene",0,"Western",42.0362394,-94.3968356,443,961.5,92947
"1255",2019,"Greene",73,"Western",42.0362394,-94.3968356,443,961.5,92947
"1256",2019,"Grundy",0,"Northern",42.4018651,-92.7914177,273.5,583,62768
"1257",2019,"Grundy",75,"Northern",42.4018651,-92.7914177,273.5,583,62768
