"","cy","county_name","county","service_area","County_FIPS","lat","long","avg_monthly_cases","avg_monthly_recipients","avg_monthly_grants"
"1361",2020,"Adair",1,"Des Moines",0,41.3307464,-94.4709413,12.5,27.5,4203.975
"1362",2020,"Adair",1,"Des Moines",1,41.3307464,-94.4709413,12.5,27.5,4203.975
"1363",2020,"Adams",2,"Des Moines",3,41.0289839,-94.6991849,10.5,19,2979.5
"1364",2020,"Allamakee",3,"Northern",5,43.2842838,-91.3780923,20,45.5,6620
"1365",2020,"Appanoose",4,"Cedar Rapids",7,40.7431635,-92.8686104,27,57.5,8111.525
"1366",2020,"Audubon",5,"Western",0,41.6845893,-94.9058222,6,16,1770.5
"1367",2020,"Audubon",5,"Western",9,41.6845893,-94.9058222,6,16,1770.5
"1368",2020,"Benton",6,"Cedar Rapids",0,42.0801864,-92.0656912,28,53.5,7732.5
"1369",2020,"Benton",6,"Cedar Rapids",11,42.0801864,-92.0656912,28,53.5,7732.5
"1370",2020,"Black Hawk",7,"Northern",NA,42.4700957,-92.3088197,566,1364,187633.5
"1371",2020,"Boone",8,"Des Moines",0,42.0365493,-93.931671,30,54,8676
"1372",2020,"Boone",8,"Des Moines",15,42.0365493,-93.931671,30,54,8676
"1373",2020,"Bremer",9,"Northern",17,42.7745873,-92.3180548,20.5,53,7011
"1374",2020,"Buchanan",10,"Northern",19,42.4707777,-91.8378392,35.5,87,11171.6
"1375",2020,"Buena Vista",11,"Western",NA,42.7354936,-95.151149,31,77,10459.55
"1376",2020,"Butler",12,"Northern",23,42.7315661,-92.7901934,25,49.5,7733
"1377",2020,"Calhoun",13,"Northern",25,42.3851848,-94.6404136,13,27,3730
"1378",2020,"Carroll",14,"Western",0,42.0362382,-94.8605593,63,161,22189.845
"1379",2020,"Carroll",14,"Western",27,42.0362382,-94.8605593,63,161,22189.845
"1380",2020,"Cass",15,"Western",29,41.3314876,-94.9278266,21,45,6617
"1381",2020,"Cedar",16,"Eastern",0,41.7723207,-91.1324125,11,29.5,3484.5
"1382",2020,"Cedar",16,"Eastern",31,41.7723207,-91.1324125,11,29.5,3484.5
"1383",2020,"Cerro Gordo",17,"Northern",NA,43.0815577,-93.2608184,96.5,239,32673
"1384",2020,"Cherokee",18,"Western",0,42.7356226,-95.6238055,11,20,3070
"1385",2020,"Cherokee",18,"Western",35,42.7356226,-95.6238055,11,20,3070
"1386",2020,"Chickasaw",19,"Northern",37,43.0600414,-92.3176637,8,14,2221
"1387",2020,"Clarke",20,"Des Moines",39,41.0290323,-93.7851579,24,62.5,8083.5
"1388",2020,"Clay",21,"Western",41,43.0825804,-95.1509194,34,79,10757.5
"1389",2020,"Clayton",22,"Northern",0,42.8447493,-91.3414328,20.5,43.5,6332
"1390",2020,"Clayton",22,"Northern",43,42.8447493,-91.3414328,20.5,43.5,6332
"1391",2020,"Clinton",23,"Eastern",0,41.8980358,-90.5319724,185.5,411.5,58063.415
"1392",2020,"Clinton",23,"Eastern",45,41.8980358,-90.5319724,185.5,411.5,58063.415
"1393",2020,"Crawford",24,"Western",47,42.0372125,-95.3819678,60,153.5,21561
"1394",2020,"Dallas",25,"Des Moines",0,41.6848862,-94.0397374,46.5,120.5,15821.6
"1395",2020,"Dallas",25,"Des Moines",49,41.6848862,-94.0397374,46.5,120.5,15821.6
"1396",2020,"Davis",26,"Cedar Rapids",0,40.7476891,-92.4097173,10,21.5,2786.5
"1397",2020,"Davis",26,"Cedar Rapids",51,40.7476891,-92.4097173,10,21.5,2786.5
"1398",2020,"Decatur",27,"Des Moines",0,40.7376827,-93.7862815,15,30.5,4810
"1399",2020,"Decatur",27,"Des Moines",53,40.7376827,-93.7862815,15,30.5,4810
"1400",2020,"Delaware",28,"Northern",0,42.471211,-91.3673502,19.5,48,5861
"1401",2020,"Delaware",28,"Northern",55,42.471211,-91.3673502,19.5,48,5861
"1402",2020,"Des Moines",29,"Eastern",NA,40.9231829,-91.1814707,181.5,426.5,59028.53
"1403",2020,"Dickinson",30,"Western",59,43.3779848,-95.1508301,18.5,38.5,5623.5
"1404",2020,"Dubuque",31,"Eastern",0,42.468832,-90.8824564,231,575,77747.9
"1405",2020,"Dubuque",31,"Eastern",61,42.468832,-90.8824564,231,575,77747.9
"1406",2020,"Emmet",32,"Western",63,43.3780225,-94.6784803,26.5,60,8825
"1407",2020,"Fayette",33,"Northern",0,42.8625919,-91.8443207,50,118,15326
"1408",2020,"Fayette",33,"Northern",65,42.8625919,-91.8443207,50,118,15326
"1409",2020,"Floyd",34,"Northern",0,43.0599208,-92.7890033,40,106.5,13877.25
"1410",2020,"Floyd",34,"Northern",67,43.0599208,-92.7890033,40,106.5,13877.25
"1411",2020,"Franklin",35,"Northern",0,42.7325458,-93.262473,17,33.5,4554.5
"1412",2020,"Franklin",35,"Northern",69,42.7325458,-93.262473,17,33.5,4554.5
"1413",2020,"Fremont",36,"Western",0,40.7455892,-95.6046765,14,29.5,4326
"1414",2020,"Fremont",36,"Western",71,40.7455892,-95.6046765,14,29.5,4326
"1415",2020,"Greene",37,"Western",0,42.0362394,-94.3968356,24,51,7427
"1416",2020,"Greene",37,"Western",73,42.0362394,-94.3968356,24,51,7427
"1417",2020,"Grundy",38,"Northern",0,42.4018651,-92.7914177,18.5,35.5,5262.5
"1418",2020,"Grundy",38,"Northern",75,42.4018651,-92.7914177,18.5,35.5,5262.5
"1419",2020,"Guthrie",39,"Western",0,41.6837548,-94.501055,17,38.5,5347
"1420",2020,"Guthrie",39,"Western",77,41.6837548,-94.501055,17,38.5,5347
"1421",2020,"Hamilton",40,"Northern",0,42.3837722,-93.7068085,16.5,37.5,5279
"1422",2020,"Hamilton",40,"Northern",79,42.3837722,-93.7068085,16.5,37.5,5279
"1423",2020,"Hancock",41,"Northern",0,43.0818861,-93.7342723,8,21,2849
"1424",2020,"Hancock",41,"Northern",81,43.0818861,-93.7342723,8,21,2849
"1425",2020,"Hardin",42,"Northern",83,42.3838803,-93.2404025,28,60.5,8506.5
"1426",2020,"Harrison",43,"Western",85,41.6828528,-95.8169209,25,44,6460.5
"1427",2020,"Henry",44,"Eastern",87,40.9879383,-91.5445241,51,106.5,16139.07
"1428",2020,"Howard",45,"Northern",89,43.3567673,-92.3171989,13,26.5,4074
"1429",2020,"Humboldt",46,"Northern",0,42.7764686,-94.2071868,14,29.5,3990.5
"1430",2020,"Humboldt",46,"Northern",91,42.7764686,-94.2071868,14,29.5,3990.5
"1431",2020,"Ida",47,"Western",0,42.3868747,-95.5134962,9.5,24,2859.5
"1432",2020,"Ida",47,"Western",93,42.3868747,-95.5134962,9.5,24,2859.5
"1433",2020,"Iowa",48,"Cedar Rapids",0,41.6863229,-92.065524,13,28,4270
"1434",2020,"Iowa",48,"Cedar Rapids",95,41.6863229,-92.065524,13,28,4270
"1435",2020,"Jackson",49,"Eastern",0,42.1717426,-90.5742294,43,99.5,14134.87
"1436",2020,"Jackson",49,"Eastern",97,42.1717426,-90.5742294,43,99.5,14134.87
"1437",2020,"Jasper",50,"Cedar Rapids",99,41.6860394,-93.053765,74,153.5,22448.5
"1438",2020,"Jefferson",51,"Cedar Rapids",0,41.0317596,-91.9488774,34,78,11442.7
"1439",2020,"Jefferson",51,"Cedar Rapids",101,41.0317596,-91.9488774,34,78,11442.7
"1440",2020,"Johnson",52,"Cedar Rapids",103,41.6715511,-91.5880849,199,523,66545.895
"1441",2020,"Jones",53,"Cedar Rapids",105,42.1212397,-91.1314352,27,55.5,8274.5
"1442",2020,"Keokuk",54,"Cedar Rapids",0,41.336465,-92.1786426,22.5,54.5,8022
"1443",2020,"Keokuk",54,"Cedar Rapids",107,41.336465,-92.1786426,22.5,54.5,8022
"1444",2020,"Kossuth",55,"Western",109,43.20413,-94.2067199,15,33.5,5070
"1445",2020,"Lee",56,"Eastern",111,40.6419764,-91.479264,124,300,40699.42
"1446",2020,"Linn",57,"Cedar Rapids",0,42.0789478,-91.5989646,508.5,1277.5,170584.635
"1447",2020,"Linn",57,"Cedar Rapids",113,42.0789478,-91.5989646,508.5,1277.5,170584.635
"1448",2020,"Louisa",58,"Eastern",115,41.2185073,-91.2596184,25,57,8137.87
"1449",2020,"Lucas",59,"Des Moines",0,41.0293738,-93.3277207,24,48.5,7099
"1450",2020,"Lucas",59,"Des Moines",117,41.0293738,-93.3277207,24,48.5,7099
"1451",2020,"Lyon",60,"Western",119,43.380497,-96.2102924,6,14,1617.5
"1452",2020,"Madison",61,"Des Moines",121,41.3307142,-94.0155619,19,41.5,6223
"1453",2020,"Mahaska",62,"Cedar Rapids",123,41.3352035,-92.6409094,49,102.5,14592.04
"1454",2020,"Marion",63,"Des Moines",0,41.3344515,-93.0994367,41.5,99.5,14008
"1455",2020,"Marion",63,"Des Moines",125,41.3344515,-93.0994367,41.5,99.5,14008
"1456",2020,"Marshall",64,"Northern",127,42.0358499,-92.9987706,96.5,223.5,31298
"1457",2020,"Mills",65,"Western",129,41.0334523,-95.6213267,23.5,45.5,7242
"1458",2020,"Mitchell",66,"Northern",0,43.3564124,-92.7890315,14.5,29,4320
"1459",2020,"Mitchell",66,"Northern",131,43.3564124,-92.7890315,14.5,29,4320
"1460",2020,"Monona",67,"Western",0,42.0516663,-95.9599235,17,50.5,6175.5
"1461",2020,"Monona",67,"Western",133,42.0516663,-95.9599235,17,50.5,6175.5
"1462",2020,"Monroe",68,"Cedar Rapids",0,41.0297826,-92.8689877,30,70,10216.075
"1463",2020,"Monroe",68,"Cedar Rapids",135,41.0297826,-92.8689877,30,70,10216.075
"1464",2020,"Montgomery",69,"Western",137,41.03014,-95.1563758,34,71.5,10326.11
"1465",2020,"Muscatine",70,"Eastern",0,41.4839221,-91.1127562,111.5,272,36839
"1466",2020,"Muscatine",70,"Eastern",139,41.4839221,-91.1127562,111.5,272,36839
"1467",2020,"O'Brien",71,"Western",NA,43.0837527,-95.6248784,17,37,5210.695
"1468",2020,"Osceola",72,"Western",0,43.3785704,-95.6236852,9,18,2728
"1469",2020,"Osceola",72,"Western",143,43.3785704,-95.6236852,9,18,2728
"1470",2020,"Page",73,"Western",145,40.7391444,-95.1501747,27,57.5,8464.5
"1471",2020,"Palo Alto",74,"Western",NA,43.0820643,-94.6781371,11.5,23,3273.95
"1472",2020,"Plymouth",75,"Western",0,42.7378346,-96.2140431,27.5,63,9299.5
"1473",2020,"Plymouth",75,"Western",149,42.7378346,-96.2140431,27.5,63,9299.5
"1474",2020,"Pocahontas",76,"Northern",0,42.7341351,-94.6787466,13.5,28,4247.5
"1475",2020,"Pocahontas",76,"Northern",151,42.7341351,-94.6787466,13.5,28,4247.5
"1476",2020,"Polk",77,"Des Moines",0,41.6855048,-93.5735335,1239.5,2986.5,403272.2
"1477",2020,"Polk",77,"Des Moines",153,41.6855048,-93.5735335,1239.5,2986.5,403272.2
"1478",2020,"Pottawattamie",78,"Western",155,41.3366123,-95.5423935,316,770.5,103727
"1479",2020,"Poweshiek",79,"Cedar Rapids",157,41.6864422,-92.5314684,26,57,7854.5
"1480",2020,"Ringgold",80,"Des Moines",159,40.7352023,-94.2439719,9,17,2510
"1481",2020,"Sac",81,"Western",0,42.3862604,-95.1053946,7,19,2611.5
"1482",2020,"Sac",81,"Western",161,42.3862604,-95.1053946,7,19,2611.5
"1483",2020,"Scott",82,"Eastern",163,41.6370978,-90.6232428,636,1480,205421.39
"1484",2020,"Shelby",83,"Western",0,41.6850926,-95.3102113,11,24,3499.5
"1485",2020,"Shelby",83,"Western",165,41.6850926,-95.3102113,11,24,3499.5
"1486",2020,"Sioux",84,"Western",0,43.0826174,-96.1778827,19,48.5,6356.5
"1487",2020,"Sioux",84,"Western",167,43.0826174,-96.1778827,19,48.5,6356.5
"1488",2020,"Story",85,"Des Moines",0,42.0362415,-93.4650448,92,224,30488.085
"1489",2020,"Story",85,"Des Moines",169,42.0362415,-93.4650448,92,224,30488.085
"1490",2020,"Tama",86,"Cedar Rapids",0,42.0798117,-92.5325425,35,91.5,11746
"1491",2020,"Tama",86,"Cedar Rapids",171,42.0798117,-92.5325425,35,91.5,11746
"1492",2020,"Taylor",87,"Western",173,40.7374324,-94.6964148,13,33,4321
"1493",2020,"Unassigned",NA,"",NA,NA,NA,2.5,6.5,924
"1494",2020,"Union",88,"Des Moines",0,41.0277304,-94.2423792,32,80,11029.5
"1495",2020,"Union",88,"Des Moines",175,41.0277304,-94.2423792,32,80,11029.5
"1496",2020,"Van Buren",89,"Cedar Rapids",NA,40.7532294,-91.9499871,16,27,4675.5
"1497",2020,"Wapello",90,"Cedar Rapids",0,41.0305845,-92.4094499,159,350.5,49640
"1498",2020,"Wapello",90,"Cedar Rapids",179,41.0305845,-92.4094499,159,350.5,49640
"1499",2020,"Warren",91,"Des Moines",181,41.3343735,-93.5613594,56.5,116.5,17149.74
"1500",2020,"Washington",92,"Cedar Rapids",0,41.335591,-91.7178676,30.5,62.5,8949.5
"1501",2020,"Washington",92,"Cedar Rapids",183,41.335591,-91.7178676,30.5,62.5,8949.5
"1502",2020,"Wayne",93,"Des Moines",185,40.7394702,-93.3273639,6.5,15.5,1989
"1503",2020,"Webster",94,"Northern",0,42.4279662,-94.1817881,133,316.5,43641.08
"1504",2020,"Webster",94,"Northern",187,42.4279662,-94.1817881,133,316.5,43641.08
"1505",2020,"Winnebago",95,"Northern",189,43.3775678,-93.7341955,15,34.5,5067.5
"1506",2020,"Winneshiek",96,"Northern",191,43.2906746,-91.8437074,9,22,3045
"1507",2020,"Woodbury",97,"Western",193,42.3897169,-96.0447673,342.5,914,122835.535
"1508",2020,"Worth",98,"Northern",195,43.3773984,-93.2608476,14,28.5,4374
"1509",2020,"Wright",99,"Northern",197,42.7331189,-93.7351465,35,87,11640.695
