"","year","county_name","dhs_service_area","judicial_district","disposition","reports","unique_children","duplicate_children","County_FIPS","State_FIPS","lat","long"
"3276",2014,"Pocahontas","2-Northern","2-Second JD","Founded",14,20,24,"151","19",42.7341351,-94.6787466
"3277",2014,"Pocahontas","2-Northern","2-Second JD","Unconfirmed",19,19,23,"151","19",42.7341351,-94.6787466
"3278",2014,"Polk","5-Des Moines","5-FifthJD","Confirmed",163,181,198,"153","19",41.6855048,-93.5735335
"3279",2014,"Polk","5-Des Moines","5-FifthJD","Family Assessment",1045,1308,1728,"153","19",41.6855048,-93.5735335
"3280",2014,"Polk","5-Des Moines","5-FifthJD","Founded",756,1110,1204,"153","19",41.6855048,-93.5735335
"3281",2014,"Polk","5-Des Moines","5-FifthJD","Unconfirmed",1545,1642,2190,"153","19",41.6855048,-93.5735335
"3282",2014,"Pottawattamie","1-Western","4-FourthJD","Confirmed",29,38,40,"155","19",41.3366123,-95.5423935
"3283",2014,"Pottawattamie","1-Western","4-FourthJD","Family Assessment",355,434,628,"155","19",41.3366123,-95.5423935
"3284",2014,"Pottawattamie","1-Western","4-FourthJD","Founded",200,290,320,"155","19",41.3366123,-95.5423935
"3285",2014,"Pottawattamie","1-Western","4-FourthJD","Unconfirmed",470,488,680,"155","19",41.3366123,-95.5423935
"3286",2014,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Confirmed",9,9,10,"157","19",41.6864422,-92.5314684
"3287",2014,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Family Assessment",31,36,45,"157","19",41.6864422,-92.5314684
"3288",2014,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Founded",27,40,44,"157","19",41.6864422,-92.5314684
"3289",2014,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Unconfirmed",43,44,57,"157","19",41.6864422,-92.5314684
"3290",2014,"Ringgold","5-Des Moines","5-FifthJD","Confirmed",0,0,0,"159","19",40.7352023,-94.2439719
"3291",2014,"Ringgold","5-Des Moines","5-FifthJD","Family Assessment",6,17,19,"159","19",40.7352023,-94.2439719
"3292",2014,"Ringgold","5-Des Moines","5-FifthJD","Founded",4,6,10,"159","19",40.7352023,-94.2439719
"3293",2014,"Ringgold","5-Des Moines","5-FifthJD","Unconfirmed",18,30,33,"159","19",40.7352023,-94.2439719
"3294",2014,"Sac","1-Western","2-Second JD","Confirmed",4,4,6,"161","19",42.3862604,-95.1053946
"3295",2014,"Sac","1-Western","2-Second JD","Family Assessment",11,14,20,"161","19",42.3862604,-95.1053946
"3296",2014,"Sac","1-Western","2-Second JD","Founded",13,20,22,"161","19",42.3862604,-95.1053946
"3297",2014,"Sac","1-Western","2-Second JD","Unconfirmed",25,34,37,"161","19",42.3862604,-95.1053946
"3298",2014,"Scott","3-Eastern","7-Seventh JD","Confirmed",116,128,145,"163","19",41.6370978,-90.6232428
"3299",2014,"Scott","3-Eastern","7-Seventh JD","Family Assessment",490,612,827,"163","19",41.6370978,-90.6232428
"3300",2014,"Scott","3-Eastern","7-Seventh JD","Founded",267,334,392,"163","19",41.6370978,-90.6232428
"3301",2014,"Scott","3-Eastern","7-Seventh JD","Unconfirmed",604,649,879,"163","19",41.6370978,-90.6232428
"3302",2014,"Shelby","1-Western","4-FourthJD","Confirmed",1,1,1,"165","19",41.6850926,-95.3102113
"3303",2014,"Shelby","1-Western","4-FourthJD","Family Assessment",40,45,70,"165","19",41.6850926,-95.3102113
"3304",2014,"Shelby","1-Western","4-FourthJD","Founded",12,15,16,"165","19",41.6850926,-95.3102113
"3305",2014,"Shelby","1-Western","4-FourthJD","Unconfirmed",34,40,56,"165","19",41.6850926,-95.3102113
"3306",2014,"Sioux","1-Western","3-Third JD","Confirmed",9,9,11,"167","19",43.0826174,-96.1778827
"3307",2014,"Sioux","1-Western","3-Third JD","Family Assessment",21,29,40,"167","19",43.0826174,-96.1778827
"3308",2014,"Sioux","1-Western","3-Third JD","Founded",22,30,31,"167","19",43.0826174,-96.1778827
"3309",2014,"Sioux","1-Western","3-Third JD","Unconfirmed",55,72,77,"167","19",43.0826174,-96.1778827
"3310",2014,"Story","5-Des Moines","2-Second JD","Confirmed",16,20,21,"169","19",42.0362415,-93.4650448
"3311",2014,"Story","5-Des Moines","2-Second JD","Family Assessment",95,113,150,"169","19",42.0362415,-93.4650448
"3312",2014,"Story","5-Des Moines","2-Second JD","Founded",86,107,135,"169","19",42.0362415,-93.4650448
"3313",2014,"Story","5-Des Moines","2-Second JD","Unconfirmed",164,160,221,"169","19",42.0362415,-93.4650448
"3314",2014,"Tama","4-Cedar Rapids","6-SixthJD","Confirmed",3,2,3,"171","19",42.0798117,-92.5325425
"3315",2014,"Tama","4-Cedar Rapids","6-SixthJD","Family Assessment",66,90,120,"171","19",42.0798117,-92.5325425
"3316",2014,"Tama","4-Cedar Rapids","6-SixthJD","Founded",32,49,54,"171","19",42.0798117,-92.5325425
"3317",2014,"Tama","4-Cedar Rapids","6-SixthJD","Unconfirmed",68,81,106,"171","19",42.0798117,-92.5325425
"3318",2014,"Taylor","1-Western","5-FifthJD","Confirmed",2,2,3,"173","19",40.7374324,-94.6964148
"3319",2014,"Taylor","1-Western","5-FifthJD","Family Assessment",17,21,27,"173","19",40.7374324,-94.6964148
"3320",2014,"Taylor","1-Western","5-FifthJD","Founded",15,20,22,"173","19",40.7374324,-94.6964148
"3321",2014,"Taylor","1-Western","5-FifthJD","Unconfirmed",16,16,21,"173","19",40.7374324,-94.6964148
"3322",2014,"Union","5-Des Moines","5-FifthJD","Confirmed",7,7,8,"175","19",41.0277304,-94.2423792
"3323",2014,"Union","5-Des Moines","5-FifthJD","Family Assessment",42,48,67,"175","19",41.0277304,-94.2423792
"3324",2014,"Union","5-Des Moines","5-FifthJD","Founded",20,28,31,"175","19",41.0277304,-94.2423792
"3325",2014,"Union","5-Des Moines","5-FifthJD","Unconfirmed",65,68,104,"175","19",41.0277304,-94.2423792
"3326",2014,"Van Buren","4-Cedar Rapids","8-Eigth JD","Confirmed",2,2,2,"177","19",40.7532294,-91.9499871
"3327",2014,"Van Buren","4-Cedar Rapids","8-Eigth JD","Family Assessment",11,13,15,"177","19",40.7532294,-91.9499871
"3328",2014,"Van Buren","4-Cedar Rapids","8-Eigth JD","Founded",7,17,18,"177","19",40.7532294,-91.9499871
"3329",2014,"Van Buren","4-Cedar Rapids","8-Eigth JD","Unconfirmed",21,23,27,"177","19",40.7532294,-91.9499871
"3330",2014,"Wapello","4-Cedar Rapids","8-Eigth JD","Confirmed",7,6,7,"179","19",41.0305845,-92.4094499
"3331",2014,"Wapello","4-Cedar Rapids","8-Eigth JD","Family Assessment",147,165,232,"179","19",41.0305845,-92.4094499
"3332",2014,"Wapello","4-Cedar Rapids","8-Eigth JD","Founded",73,87,108,"179","19",41.0305845,-92.4094499
"3333",2014,"Wapello","4-Cedar Rapids","8-Eigth JD","Unconfirmed",212,232,316,"179","19",41.0305845,-92.4094499
"3334",2014,"Warren","5-Des Moines","5-FifthJD","Confirmed",15,17,18,"181","19",41.3343735,-93.5613594
"3335",2014,"Warren","5-Des Moines","5-FifthJD","Family Assessment",119,147,185,"181","19",41.3343735,-93.5613594
"3336",2014,"Warren","5-Des Moines","5-FifthJD","Founded",49,81,86,"181","19",41.3343735,-93.5613594
"3337",2014,"Warren","5-Des Moines","5-FifthJD","Unconfirmed",117,141,174,"181","19",41.3343735,-93.5613594
"3338",2014,"Washington","4-Cedar Rapids","8-Eigth JD","Confirmed",7,7,9,"183","19",41.335591,-91.7178676
"3339",2014,"Washington","4-Cedar Rapids","8-Eigth JD","Family Assessment",44,54,66,"183","19",41.335591,-91.7178676
"3340",2014,"Washington","4-Cedar Rapids","8-Eigth JD","Founded",18,28,29,"183","19",41.335591,-91.7178676
"3341",2014,"Washington","4-Cedar Rapids","8-Eigth JD","Unconfirmed",80,80,104,"183","19",41.335591,-91.7178676
"3342",2014,"Wayne","5-Des Moines","5-FifthJD","Confirmed",1,1,1,"185","19",40.7394702,-93.3273639
"3343",2014,"Wayne","5-Des Moines","5-FifthJD","Family Assessment",15,14,18,"185","19",40.7394702,-93.3273639
"3344",2014,"Wayne","5-Des Moines","5-FifthJD","Founded",3,4,4,"185","19",40.7394702,-93.3273639
"3345",2014,"Wayne","5-Des Moines","5-FifthJD","Unconfirmed",11,14,14,"185","19",40.7394702,-93.3273639
"3346",2014,"Webster","2-Northern","2-Second JD","Confirmed",10,11,11,"187","19",42.4279662,-94.1817881
"3347",2014,"Webster","2-Northern","2-Second JD","Family Assessment",115,140,189,"187","19",42.4279662,-94.1817881
"3348",2014,"Webster","2-Northern","2-Second JD","Founded",66,96,110,"187","19",42.4279662,-94.1817881
"3349",2014,"Webster","2-Northern","2-Second JD","Unconfirmed",154,156,212,"187","19",42.4279662,-94.1817881
"3350",2014,"Winnebago","2-Northern","2-Second JD","Confirmed",3,3,3,"189","19",43.3775678,-93.7341955
"3351",2014,"Winnebago","2-Northern","2-Second JD","Family Assessment",22,31,37,"189","19",43.3775678,-93.7341955
"3352",2014,"Winnebago","2-Northern","2-Second JD","Founded",8,17,17,"189","19",43.3775678,-93.7341955
"3353",2014,"Winnebago","2-Northern","2-Second JD","Unconfirmed",21,19,26,"189","19",43.3775678,-93.7341955
"3354",2014,"Winneshiek","2-Northern","1-First JD","Confirmed",5,4,5,"191","19",43.2906746,-91.8437074
"3355",2014,"Winneshiek","2-Northern","1-First JD","Family Assessment",29,28,42,"191","19",43.2906746,-91.8437074
"3356",2014,"Winneshiek","2-Northern","1-First JD","Founded",14,15,16,"191","19",43.2906746,-91.8437074
"3357",2014,"Winneshiek","2-Northern","1-First JD","Unconfirmed",34,41,52,"191","19",43.2906746,-91.8437074
"3358",2014,"Woodbury","1-Western","3-Third JD","Confirmed",29,34,34,"193","19",42.3897169,-96.0447673
"3359",2014,"Woodbury","1-Western","3-Third JD","Family Assessment",266,354,459,"193","19",42.3897169,-96.0447673
"3360",2014,"Woodbury","1-Western","3-Third JD","Founded",221,317,351,"193","19",42.3897169,-96.0447673
"3361",2014,"Woodbury","1-Western","3-Third JD","Unconfirmed",468,583,746,"193","19",42.3897169,-96.0447673
"3362",2014,"Worth","2-Northern","2-Second JD","Confirmed",2,1,2,"195","19",43.3773984,-93.2608476
"3363",2014,"Worth","2-Northern","2-Second JD","Family Assessment",22,35,43,"195","19",43.3773984,-93.2608476
"3364",2014,"Worth","2-Northern","2-Second JD","Founded",10,11,12,"195","19",43.3773984,-93.2608476
"3365",2014,"Worth","2-Northern","2-Second JD","Unconfirmed",18,17,21,"195","19",43.3773984,-93.2608476
"3366",2014,"Wright","2-Northern","2-Second JD","Confirmed",9,8,10,"197","19",42.7331189,-93.7351465
"3367",2014,"Wright","2-Northern","2-Second JD","Family Assessment",46,61,80,"197","19",42.7331189,-93.7351465
"3368",2014,"Wright","2-Northern","2-Second JD","Founded",29,34,37,"197","19",42.7331189,-93.7351465
"3369",2014,"Wright","2-Northern","2-Second JD","Unconfirmed",44,42,54,"197","19",42.7331189,-93.7351465
"3370",2015,"Adair","5-Des Moines","5-FifthJD","Confirmed",3,1,6,"001","19",41.3307464,-94.4709413
"3371",2015,"Adair","5-Des Moines","5-FifthJD","Family Assessment",18,27,38,"001","19",41.3307464,-94.4709413
"3372",2015,"Adair","5-Des Moines","5-FifthJD","Founded",9,16,19,"001","19",41.3307464,-94.4709413
"3373",2015,"Adair","5-Des Moines","5-FifthJD","Unconfirmed",33,34,55,"001","19",41.3307464,-94.4709413
"3374",2015,"Adams","5-Des Moines","5-FifthJD","Confirmed",0,0,0,"003","19",41.0289839,-94.6991849
"3375",2015,"Adams","5-Des Moines","5-FifthJD","Family Assessment",10,15,18,"003","19",41.0289839,-94.6991849
"3376",2015,"Adams","5-Des Moines","5-FifthJD","Founded",4,10,10,"003","19",41.0289839,-94.6991849
"3377",2015,"Adams","5-Des Moines","5-FifthJD","Unconfirmed",13,18,26,"003","19",41.0289839,-94.6991849
"3378",2015,"Allamakee","2-Northern","1-First JD","Confirmed",2,2,2,"005","19",43.2842838,-91.3780923
"3379",2015,"Allamakee","2-Northern","1-First JD","Family Assessment",17,28,28,"005","19",43.2842838,-91.3780923
"3380",2015,"Allamakee","2-Northern","1-First JD","Founded",16,26,29,"005","19",43.2842838,-91.3780923
"3381",2015,"Allamakee","2-Northern","1-First JD","Unconfirmed",23,29,36,"005","19",43.2842838,-91.3780923
"3382",2015,"Appanoose","4-Cedar Rapids","8-Eigth JD","Confirmed",3,6,7,"007","19",40.7431635,-92.8686104
"3383",2015,"Appanoose","4-Cedar Rapids","8-Eigth JD","Family Assessment",39,42,72,"007","19",40.7431635,-92.8686104
"3384",2015,"Appanoose","4-Cedar Rapids","8-Eigth JD","Founded",37,46,58,"007","19",40.7431635,-92.8686104
"3385",2015,"Appanoose","4-Cedar Rapids","8-Eigth JD","Unconfirmed",75,71,135,"007","19",40.7431635,-92.8686104
"3386",2015,"Audubon","1-Western","4-FourthJD","Confirmed",2,2,2,"009","19",41.6845893,-94.9058222
"3387",2015,"Audubon","1-Western","4-FourthJD","Family Assessment",11,18,19,"009","19",41.6845893,-94.9058222
"3388",2015,"Audubon","1-Western","4-FourthJD","Founded",7,14,14,"009","19",41.6845893,-94.9058222
"3389",2015,"Audubon","1-Western","4-FourthJD","Unconfirmed",18,20,27,"009","19",41.6845893,-94.9058222
"3390",2015,"Benton","4-Cedar Rapids","6-SixthJD","Confirmed",7,7,8,"011","19",42.0801864,-92.0656912
"3391",2015,"Benton","4-Cedar Rapids","6-SixthJD","Family Assessment",49,67,86,"011","19",42.0801864,-92.0656912
"3392",2015,"Benton","4-Cedar Rapids","6-SixthJD","Founded",34,41,45,"011","19",42.0801864,-92.0656912
"3393",2015,"Benton","4-Cedar Rapids","6-SixthJD","Unconfirmed",89,81,124,"011","19",42.0801864,-92.0656912
"3394",2015,"Black Hawk","2-Northern","1-First JD","Confirmed",53,57,58,"013","19",42.4700957,-92.3088197
"3395",2015,"Black Hawk","2-Northern","1-First JD","Family Assessment",340,444,602,"013","19",42.4700957,-92.3088197
"3396",2015,"Black Hawk","2-Northern","1-First JD","Founded",236,348,385,"013","19",42.4700957,-92.3088197
"3397",2015,"Black Hawk","2-Northern","1-First JD","Unconfirmed",540,582,833,"013","19",42.4700957,-92.3088197
"3398",2015,"Boone","5-Des Moines","2-Second JD","Confirmed",7,8,9,"015","19",42.0365493,-93.931671
"3399",2015,"Boone","5-Des Moines","2-Second JD","Family Assessment",51,56,73,"015","19",42.0365493,-93.931671
"3400",2015,"Boone","5-Des Moines","2-Second JD","Founded",47,67,77,"015","19",42.0365493,-93.931671
"3401",2015,"Boone","5-Des Moines","2-Second JD","Unconfirmed",96,98,145,"015","19",42.0365493,-93.931671
"3402",2015,"Bremer","2-Northern","2-Second JD","Confirmed",9,14,14,"017","19",42.7745873,-92.3180548
"3403",2015,"Bremer","2-Northern","2-Second JD","Family Assessment",29,28,41,"017","19",42.7745873,-92.3180548
"3404",2015,"Bremer","2-Northern","2-Second JD","Founded",28,32,34,"017","19",42.7745873,-92.3180548
"3405",2015,"Bremer","2-Northern","2-Second JD","Unconfirmed",53,57,67,"017","19",42.7745873,-92.3180548
"3406",2015,"Buchanan","2-Northern","1-First JD","Confirmed",6,7,7,"019","19",42.4707777,-91.8378392
"3407",2015,"Buchanan","2-Northern","1-First JD","Family Assessment",25,31,42,"019","19",42.4707777,-91.8378392
"3408",2015,"Buchanan","2-Northern","1-First JD","Founded",21,28,31,"019","19",42.4707777,-91.8378392
"3409",2015,"Buchanan","2-Northern","1-First JD","Unconfirmed",60,67,76,"019","19",42.4707777,-91.8378392
"3410",2015,"Buena Vista","1-Western","3-Third JD","Confirmed",2,2,2,"021","19",42.7354936,-95.151149
"3411",2015,"Buena Vista","1-Western","3-Third JD","Family Assessment",43,63,71,"021","19",42.7354936,-95.151149
"3412",2015,"Buena Vista","1-Western","3-Third JD","Founded",32,38,40,"021","19",42.7354936,-95.151149
"3413",2015,"Buena Vista","1-Western","3-Third JD","Unconfirmed",44,52,60,"021","19",42.7354936,-95.151149
"3414",2015,"Butler","2-Northern","2-Second JD","Confirmed",10,9,12,"023","19",42.7315661,-92.7901934
"3415",2015,"Butler","2-Northern","2-Second JD","Family Assessment",26,36,47,"023","19",42.7315661,-92.7901934
"3416",2015,"Butler","2-Northern","2-Second JD","Founded",18,21,25,"023","19",42.7315661,-92.7901934
"3417",2015,"Butler","2-Northern","2-Second JD","Unconfirmed",31,43,52,"023","19",42.7315661,-92.7901934
"3418",2015,"Calhoun","2-Northern","2-Second JD","Confirmed",2,2,2,"025","19",42.3851848,-94.6404136
"3419",2015,"Calhoun","2-Northern","2-Second JD","Family Assessment",28,38,43,"025","19",42.3851848,-94.6404136
"3420",2015,"Calhoun","2-Northern","2-Second JD","Founded",11,15,15,"025","19",42.3851848,-94.6404136
"3421",2015,"Calhoun","2-Northern","2-Second JD","Unconfirmed",28,36,48,"025","19",42.3851848,-94.6404136
"3422",2015,"Carroll","1-Western","2-Second JD","Confirmed",4,4,4,"027","19",42.0362382,-94.8605593
"3423",2015,"Carroll","1-Western","2-Second JD","Family Assessment",35,42,60,"027","19",42.0362382,-94.8605593
"3424",2015,"Carroll","1-Western","2-Second JD","Founded",35,43,53,"027","19",42.0362382,-94.8605593
"3425",2015,"Carroll","1-Western","2-Second JD","Unconfirmed",61,68,86,"027","19",42.0362382,-94.8605593
"3426",2015,"Cass","1-Western","4-FourthJD","Confirmed",4,5,5,"029","19",41.3314876,-94.9278266
"3427",2015,"Cass","1-Western","4-FourthJD","Family Assessment",40,49,80,"029","19",41.3314876,-94.9278266
"3428",2015,"Cass","1-Western","4-FourthJD","Founded",25,35,36,"029","19",41.3314876,-94.9278266
"3429",2015,"Cass","1-Western","4-FourthJD","Unconfirmed",48,56,71,"029","19",41.3314876,-94.9278266
"3430",2015,"Cedar","3-Eastern","7-Seventh JD","Confirmed",4,16,16,"031","19",41.7723207,-91.1324125
"3431",2015,"Cedar","3-Eastern","7-Seventh JD","Family Assessment",39,54,70,"031","19",41.7723207,-91.1324125
"3432",2015,"Cedar","3-Eastern","7-Seventh JD","Founded",15,17,19,"031","19",41.7723207,-91.1324125
"3433",2015,"Cedar","3-Eastern","7-Seventh JD","Unconfirmed",43,42,61,"031","19",41.7723207,-91.1324125
"3434",2015,"Cerro Gordo","2-Northern","2-Second JD","Confirmed",29,34,45,"033","19",43.0815577,-93.2608184
"3435",2015,"Cerro Gordo","2-Northern","2-Second JD","Family Assessment",165,189,281,"033","19",43.0815577,-93.2608184
"3436",2015,"Cerro Gordo","2-Northern","2-Second JD","Founded",92,124,138,"033","19",43.0815577,-93.2608184
"3437",2015,"Cerro Gordo","2-Northern","2-Second JD","Unconfirmed",151,153,217,"033","19",43.0815577,-93.2608184
"3438",2015,"Cherokee","1-Western","3-Third JD","Confirmed",3,2,3,"035","19",42.7356226,-95.6238055
"3439",2015,"Cherokee","1-Western","3-Third JD","Family Assessment",29,39,47,"035","19",42.7356226,-95.6238055
"3440",2015,"Cherokee","1-Western","3-Third JD","Founded",18,32,34,"035","19",42.7356226,-95.6238055
"3441",2015,"Cherokee","1-Western","3-Third JD","Unconfirmed",34,33,53,"035","19",42.7356226,-95.6238055
"3442",2015,"Chickasaw","2-Northern","1-First JD","Confirmed",4,5,5,"037","19",43.0600414,-92.3176637
"3443",2015,"Chickasaw","2-Northern","1-First JD","Family Assessment",21,32,44,"037","19",43.0600414,-92.3176637
"3444",2015,"Chickasaw","2-Northern","1-First JD","Founded",8,10,10,"037","19",43.0600414,-92.3176637
"3445",2015,"Chickasaw","2-Northern","1-First JD","Unconfirmed",34,33,40,"037","19",43.0600414,-92.3176637
"3446",2015,"Clarke","5-Des Moines","5-FifthJD","Confirmed",2,4,4,"039","19",41.0290323,-93.7851579
"3447",2015,"Clarke","5-Des Moines","5-FifthJD","Family Assessment",20,22,36,"039","19",41.0290323,-93.7851579
"3448",2015,"Clarke","5-Des Moines","5-FifthJD","Founded",12,19,22,"039","19",41.0290323,-93.7851579
"3449",2015,"Clarke","5-Des Moines","5-FifthJD","Unconfirmed",39,48,59,"039","19",41.0290323,-93.7851579
"3450",2015,"Clay","1-Western","3-Third JD","Confirmed",5,6,6,"041","19",43.0825804,-95.1509194
"3451",2015,"Clay","1-Western","3-Third JD","Family Assessment",50,68,98,"041","19",43.0825804,-95.1509194
"3452",2015,"Clay","1-Western","3-Third JD","Founded",29,42,45,"041","19",43.0825804,-95.1509194
"3453",2015,"Clay","1-Western","3-Third JD","Unconfirmed",51,58,76,"041","19",43.0825804,-95.1509194
"3454",2015,"Clayton","2-Northern","1-First JD","Confirmed",3,5,5,"043","19",42.8447493,-91.3414328
"3455",2015,"Clayton","2-Northern","1-First JD","Family Assessment",32,40,49,"043","19",42.8447493,-91.3414328
"3456",2015,"Clayton","2-Northern","1-First JD","Founded",13,28,29,"043","19",42.8447493,-91.3414328
"3457",2015,"Clayton","2-Northern","1-First JD","Unconfirmed",39,44,53,"043","19",42.8447493,-91.3414328
"3458",2015,"Clinton","3-Eastern","7-Seventh JD","Confirmed",39,47,58,"045","19",41.8980358,-90.5319724
"3459",2015,"Clinton","3-Eastern","7-Seventh JD","Family Assessment",154,189,259,"045","19",41.8980358,-90.5319724
"3460",2015,"Clinton","3-Eastern","7-Seventh JD","Founded",147,214,237,"045","19",41.8980358,-90.5319724
"3461",2015,"Clinton","3-Eastern","7-Seventh JD","Unconfirmed",201,192,327,"045","19",41.8980358,-90.5319724
"3462",2015,"Crawford","1-Western","3-Third JD","Confirmed",8,7,8,"047","19",42.0372125,-95.3819678
"3463",2015,"Crawford","1-Western","3-Third JD","Family Assessment",24,36,41,"047","19",42.0372125,-95.3819678
"3464",2015,"Crawford","1-Western","3-Third JD","Founded",14,19,19,"047","19",42.0372125,-95.3819678
"3465",2015,"Crawford","1-Western","3-Third JD","Unconfirmed",34,39,58,"047","19",42.0372125,-95.3819678
"3466",2015,"Dallas","5-Des Moines","5-FifthJD","Confirmed",9,10,10,"049","19",41.6848862,-94.0397374
"3467",2015,"Dallas","5-Des Moines","5-FifthJD","Family Assessment",94,135,170,"049","19",41.6848862,-94.0397374
"3468",2015,"Dallas","5-Des Moines","5-FifthJD","Founded",64,101,106,"049","19",41.6848862,-94.0397374
"3469",2015,"Dallas","5-Des Moines","5-FifthJD","Unconfirmed",172,198,283,"049","19",41.6848862,-94.0397374
"3470",2015,"Davis","4-Cedar Rapids","8-Eigth JD","Confirmed",4,8,8,"051","19",40.7476891,-92.4097173
"3471",2015,"Davis","4-Cedar Rapids","8-Eigth JD","Family Assessment",17,15,20,"051","19",40.7476891,-92.4097173
"3472",2015,"Davis","4-Cedar Rapids","8-Eigth JD","Founded",8,10,11,"051","19",40.7476891,-92.4097173
"3473",2015,"Davis","4-Cedar Rapids","8-Eigth JD","Unconfirmed",25,29,35,"051","19",40.7476891,-92.4097173
"3474",2015,"Decatur","5-Des Moines","5-FifthJD","Confirmed",2,2,2,"053","19",40.7376827,-93.7862815
"3475",2015,"Decatur","5-Des Moines","5-FifthJD","Family Assessment",38,41,54,"053","19",40.7376827,-93.7862815
"3476",2015,"Decatur","5-Des Moines","5-FifthJD","Founded",17,16,20,"053","19",40.7376827,-93.7862815
"3477",2015,"Decatur","5-Des Moines","5-FifthJD","Unconfirmed",50,54,70,"053","19",40.7376827,-93.7862815
"3478",2015,"Delaware","2-Northern","1-First JD","Confirmed",5,5,5,"055","19",42.471211,-91.3673502
"3479",2015,"Delaware","2-Northern","1-First JD","Family Assessment",24,36,44,"055","19",42.471211,-91.3673502
"3480",2015,"Delaware","2-Northern","1-First JD","Founded",20,27,28,"055","19",42.471211,-91.3673502
"3481",2015,"Delaware","2-Northern","1-First JD","Unconfirmed",47,50,57,"055","19",42.471211,-91.3673502
"3482",2015,"Des Moines","3-Eastern","8-Eigth JD","Confirmed",16,17,19,"057","19",40.9231829,-91.1814707
"3483",2015,"Des Moines","3-Eastern","8-Eigth JD","Family Assessment",149,202,280,"057","19",40.9231829,-91.1814707
"3484",2015,"Des Moines","3-Eastern","8-Eigth JD","Founded",94,122,144,"057","19",40.9231829,-91.1814707
"3485",2015,"Des Moines","3-Eastern","8-Eigth JD","Unconfirmed",180,181,259,"057","19",40.9231829,-91.1814707
"3486",2015,"Dickinson","1-Western","3-Third JD","Confirmed",4,4,4,"059","19",43.3779848,-95.1508301
"3487",2015,"Dickinson","1-Western","3-Third JD","Family Assessment",45,60,77,"059","19",43.3779848,-95.1508301
"3488",2015,"Dickinson","1-Western","3-Third JD","Founded",26,38,44,"059","19",43.3779848,-95.1508301
"3489",2015,"Dickinson","1-Western","3-Third JD","Unconfirmed",38,36,61,"059","19",43.3779848,-95.1508301
"3490",2015,"Dubuque","3-Eastern","1-First JD","Confirmed",22,24,29,"061","19",42.468832,-90.8824564
"3491",2015,"Dubuque","3-Eastern","1-First JD","Family Assessment",251,306,406,"061","19",42.468832,-90.8824564
"3492",2015,"Dubuque","3-Eastern","1-First JD","Founded",130,176,202,"061","19",42.468832,-90.8824564
"3493",2015,"Dubuque","3-Eastern","1-First JD","Unconfirmed",317,297,422,"061","19",42.468832,-90.8824564
"3494",2015,"Emmet","1-Western","3-Third JD","Confirmed",4,7,7,"063","19",43.3780225,-94.6784803
"3495",2015,"Emmet","1-Western","3-Third JD","Family Assessment",36,54,63,"063","19",43.3780225,-94.6784803
"3496",2015,"Emmet","1-Western","3-Third JD","Founded",19,30,33,"063","19",43.3780225,-94.6784803
"3497",2015,"Emmet","1-Western","3-Third JD","Unconfirmed",40,44,51,"063","19",43.3780225,-94.6784803
"3498",2015,"Fayette","2-Northern","1-First JD","Confirmed",11,11,12,"065","19",42.8625919,-91.8443207
"3499",2015,"Fayette","2-Northern","1-First JD","Family Assessment",61,67,110,"065","19",42.8625919,-91.8443207
"3500",2015,"Fayette","2-Northern","1-First JD","Founded",37,60,66,"065","19",42.8625919,-91.8443207
"3501",2015,"Fayette","2-Northern","1-First JD","Unconfirmed",78,88,117,"065","19",42.8625919,-91.8443207
"3502",2015,"Floyd","2-Northern","2-Second JD","Confirmed",6,5,6,"067","19",43.0599208,-92.7890033
"3503",2015,"Floyd","2-Northern","2-Second JD","Family Assessment",70,101,136,"067","19",43.0599208,-92.7890033
"3504",2015,"Floyd","2-Northern","2-Second JD","Founded",28,45,53,"067","19",43.0599208,-92.7890033
"3505",2015,"Floyd","2-Northern","2-Second JD","Unconfirmed",52,55,71,"067","19",43.0599208,-92.7890033
"3506",2015,"Franklin","2-Northern","2-Second JD","Confirmed",7,9,12,"069","19",42.7325458,-93.262473
"3507",2015,"Franklin","2-Northern","2-Second JD","Family Assessment",29,34,47,"069","19",42.7325458,-93.262473
"3508",2015,"Franklin","2-Northern","2-Second JD","Founded",12,21,21,"069","19",42.7325458,-93.262473
"3509",2015,"Franklin","2-Northern","2-Second JD","Unconfirmed",24,36,46,"069","19",42.7325458,-93.262473
"3510",2015,"Fremont","1-Western","4-FourthJD","Confirmed",4,4,4,"071","19",40.7455892,-95.6046765
"3511",2015,"Fremont","1-Western","4-FourthJD","Family Assessment",26,25,41,"071","19",40.7455892,-95.6046765
"3512",2015,"Fremont","1-Western","4-FourthJD","Founded",11,19,19,"071","19",40.7455892,-95.6046765
"3513",2015,"Fremont","1-Western","4-FourthJD","Unconfirmed",33,37,48,"071","19",40.7455892,-95.6046765
"3514",2015,"Greene","1-Western","2-Second JD","Confirmed",2,2,2,"073","19",42.0362394,-94.3968356
"3515",2015,"Greene","1-Western","2-Second JD","Family Assessment",22,28,39,"073","19",42.0362394,-94.3968356
"3516",2015,"Greene","1-Western","2-Second JD","Founded",32,48,54,"073","19",42.0362394,-94.3968356
